0.0,1627938806429,1.151073694229126
1.0,1627938811085,1.1468725204467773
2.0,1627938811471,1.093643069267273
3.0,1627938811824,0.9967855215072632
4.0,1627938812210,0.8803087472915649
5.0,1627938812567,0.7490976452827454
6.0,1627938812961,0.6569485664367676
7.0,1627938813320,0.6170448064804077
8.0,1627938813715,0.5914826989173889
9.0,1627938814081,0.5071492791175842
10.0,1627938814478,0.3998613655567169
11.0,1627938814836,0.31619980931282043
12.0,1627938815241,0.2985855042934418
13.0,1627938815600,0.3046199381351471
14.0,1627938815992,0.2789086401462555
15.0,1627938816363,0.2060769945383072
16.0,1627938816767,0.17302359640598297
17.0,1627938817144,0.19705763459205627
18.0,1627938817546,0.20160940289497375
19.0,1627938817910,0.17615920305252075
20.0,1627938818307,0.14079725742340088
21.0,1627938818666,0.1577252745628357
22.0,1627938819061,0.16259193420410156
23.0,1627938819420,0.13935689628124237
24.0,1627938819830,0.12253434211015701
25.0,1627938820196,0.13854701817035675
26.0,1627938820591,0.13731683790683746
27.0,1627938820955,0.12149806320667267
28.0,1627938821352,0.12007347494363785
29.0,1627938821716,0.12075071036815643
30.0,1627938822119,0.11611572653055191
31.0,1627938822481,0.11136592924594879
32.0,1627938822878,0.10654325038194656
33.0,1627938823238,0.1059749498963356
34.0,1627938823631,0.1050291582942009
35.0,1627938823998,0.10554074496030807
36.0,1627938824389,0.10777805745601654
37.0,1627938824751,0.09982692450284958
38.0,1627938825154,0.09810841083526611
39.0,1627938825522,0.10614294558763504
40.0,1627938825922,0.09709085524082184
41.0,1627938826287,0.09454420953989029
42.0,1627938826681,0.10158746689558029
43.0,1627938827049,0.10045742243528366
44.0,1627938827444,0.09722390025854111
45.0,1627938827806,0.0996624156832695
46.0,1627938828207,0.10216666758060455
47.0,1627938828570,0.098708875477314
48.0,1627938828975,0.10195862501859665
49.0,1627938829335,0.09901133924722672
50.0,1627938829728,0.1017245501279831
51.0,1627938830096,0.0951351523399353
52.0,1627938830487,0.0934690609574318
53.0,1627938830852,0.09530674666166306
54.0,1627938831252,0.09479909390211105
55.0,1627938831619,0.09943133592605591
56.0,1627938832019,0.09909924119710922
57.0,1627938832384,0.0934053510427475
58.0,1627938832780,0.09191674739122391
59.0,1627938833142,0.0959489718079567
60.0,1627938833548,0.09452332556247711
61.0,1627938833909,0.09506648778915405
62.0,1627938834316,0.09592186659574509
63.0,1627938834680,0.0941261500120163
64.0,1627938835072,0.09352812170982361
65.0,1627938835432,0.09322770684957504
66.0,1627938835830,0.09752951562404633
67.0,1627938836199,0.10025518387556076
68.0,1627938836601,0.09357151389122009
69.0,1627938836963,0.09627026319503784
70.0,1627938837357,0.09757807850837708
71.0,1627938837721,0.09310412406921387
72.0,1627938838122,0.09674996882677078
73.0,1627938838489,0.09952719509601593
74.0,1627938838885,0.09313185513019562
75.0,1627938839246,0.09961090236902237
76.0,1627938839659,0.10123483091592789
77.0,1627938840030,0.0939600020647049
78.0,1627938840421,0.0952991247177124
79.0,1627938840783,0.09226851165294647
80.0,1627938841185,0.0971202552318573
81.0,1627938841546,0.09560825675725937
82.0,1627938841948,0.09157425910234451
83.0,1627938842314,0.09301846474409103
84.0,1627938842718,0.09740211814641953
85.0,1627938843087,0.08821695297956467
86.0,1627938843481,0.09246611595153809
87.0,1627938843843,0.09656471759080887
88.0,1627938844240,0.09141819179058075
89.0,1627938844603,0.09316056221723557
90.0,1627938845014,0.09447159618139267
91.0,1627938845383,0.09130111336708069
92.0,1627938845787,0.09512780606746674
93.0,1627938846148,0.0962524339556694
94.0,1627938846540,0.08864855021238327
95.0,1627938846904,0.1006622165441513
96.0,1627938847307,0.09373608976602554
97.0,1627938847669,0.09774687141180038
98.0,1627938848068,0.09570469707250595
99.0,1627938848431,0.0917157381772995
100.0,1627938848821,0.09577623754739761
101.0,1627938849190,0.09294590353965759
102.0,1627938849590,0.09359612315893173
103.0,1627938849952,0.09609946608543396
104.0,1627938850356,0.09505447745323181
105.0,1627938850716,0.09336531907320023
106.0,1627938851117,0.09619618207216263
107.0,1627938851483,0.08838455379009247
108.0,1627938851886,0.093234121799469
109.0,1627938852247,0.09404593706130981
110.0,1627938852657,0.0883471742272377
111.0,1627938853018,0.0959494486451149
112.0,1627938853410,0.09615734964609146
113.0,1627938853770,0.09145598858594894
114.0,1627938854165,0.09525472670793533
115.0,1627938854530,0.094504214823246
116.0,1627938854936,0.08981181681156158
117.0,1627938855303,0.09380718320608139
118.0,1627938855715,0.09406022727489471
119.0,1627938856076,0.0930161327123642
120.0,1627938856476,0.0938735380768776
121.0,1627938856843,0.09831230342388153
122.0,1627938857245,0.09628396481275558
123.0,1627938857606,0.09996843338012695
124.0,1627938858008,0.09480295330286026
125.0,1627938858375,0.096705362200737
126.0,1627938858770,0.09652844071388245
127.0,1627938859132,0.09228849411010742
128.0,1627938859531,0.09288710355758667
129.0,1627938859897,0.0924309715628624
130.0,1627938860292,0.10415706038475037
131.0,1627938860662,0.09012912213802338
132.0,1627938861060,0.09682784974575043
133.0,1627938861421,0.09684638679027557
134.0,1627938861818,0.09287919104099274
135.0,1627938862180,0.09595406800508499
136.0,1627938862580,0.09070060402154922
137.0,1627938862949,0.09614917635917664
138.0,1627938863360,0.08858833461999893
139.0,1627938863721,0.09553389251232147
140.0,1627938864124,0.09494160115718842
141.0,1627938864490,0.09581399708986282
142.0,1627938864887,0.09848255664110184
143.0,1627938865248,0.09700893610715866
144.0,1627938865645,0.09493234753608704
145.0,1627938866011,0.09678283333778381
146.0,1627938866413,0.09210462868213654
147.0,1627938866779,0.09178706258535385
148.0,1627938867187,0.09415754675865173
149.0,1627938867554,0.09540142118930817
150.0,1627938867948,0.09602005779743195
151.0,1627938868313,0.0949990525841713
152.0,1627938868708,0.09774884581565857
153.0,1627938869069,0.09479818493127823
154.0,1627938869473,0.09491495788097382
155.0,1627938869836,0.09046801924705505
156.0,1627938870238,0.08880538493394852
157.0,1627938870606,0.09282165765762329
158.0,1627938870999,0.0981425791978836
159.0,1627938871362,0.10367634892463684
160.0,1627938871750,0.09121003746986389
161.0,1627938872108,0.09667634218931198
162.0,1627938872490,0.09638851881027222
163.0,1627938872842,0.09737782180309296
164.0,1627938873223,0.0933946967124939
165.0,1627938873576,0.10237077623605728
166.0,1627938873961,0.09581518173217773
167.0,1627938874314,0.09206114709377289
168.0,1627938874698,0.08946621417999268
169.0,1627938875057,0.09427132457494736
170.0,1627938875442,0.10154565423727036
171.0,1627938875796,0.09669385850429535
172.0,1627938876181,0.09770619869232178
173.0,1627938876534,0.09546510130167007
174.0,1627938876920,0.09316747635602951
175.0,1627938877273,0.09526493400335312
176.0,1627938877655,0.09300461411476135
177.0,1627938878008,0.09271731972694397
178.0,1627938878396,0.09605849534273148
179.0,1627938878748,0.09544699639081955
180.0,1627938879130,0.09744302183389664
181.0,1627938879484,0.09385315328836441
182.0,1627938879866,0.09430687129497528
183.0,1627938880224,0.09633161127567291
184.0,1627938880607,0.09401156008243561
185.0,1627938880961,0.09308093786239624
186.0,1627938881345,0.0912136510014534
187.0,1627938881698,0.0922660380601883
188.0,1627938882081,0.09380857646465302
189.0,1627938882434,0.09439628571271896
190.0,1627938884682,0.09519901126623154
191.0,1627938940382,0.0948624536395073
192.0,1627938940822,0.10114159435033798
193.0,1627938941320,0.09084844589233398
194.0,1627938941779,0.0982745811343193
195.0,1627938942261,0.09639299660921097
196.0,1627938942666,0.09823911637067795
197.0,1627938943133,0.10003669559955597
198.0,1627938943537,0.09077088534832001
199.0,1627938943980,0.09429557621479034
200.0,1627938944368,0.0956813246011734
201.0,1627938944806,0.097481369972229
202.0,1627938945198,0.0954936295747757
203.0,1627938945614,0.09573385119438171
204.0,1627938945984,0.09401443600654602
205.0,1627938946390,0.090493343770504
206.0,1627938946769,0.09376327693462372
207.0,1627938947199,0.09371066838502884
208.0,1627938947571,0.09154609590768814
209.0,1627938947977,0.09374356269836426
210.0,1627938948341,0.08869786560535431
211.0,1627938948744,0.09486977756023407
212.0,1627938949112,0.09832850098609924
213.0,1627938949517,0.09158910810947418
214.0,1627938949886,0.0990990400314331
215.0,1627938950278,0.09246283024549484
216.0,1627938950640,0.09503285586833954
217.0,1627938951035,0.10049623996019363
218.0,1627938951399,0.09197646379470825
219.0,1627938951800,0.09373530745506287
220.0,1627938952165,0.09213122725486755
221.0,1627938952561,0.09199994802474976
222.0,1627938952926,0.0990259125828743
223.0,1627938953335,0.09297683089971542
224.0,1627938953701,0.09694161266088486
225.0,1627938954104,0.09791290760040283
226.0,1627938954471,0.0952334925532341
227.0,1627938954876,0.09279249608516693
228.0,1627938955244,0.09793107956647873
229.0,1627938955637,0.09755032509565353
230.0,1627938956002,0.09524141997098923
231.0,1627938956399,0.0901334136724472
232.0,1627938956766,0.09320240467786789
233.0,1627938957164,0.09507590532302856
234.0,1627938957528,0.09653297066688538
235.0,1627938957926,0.09896992146968842
236.0,1627938958299,0.09090910106897354
237.0,1627938958704,0.0934033989906311
238.0,1627938959069,0.09454836696386337
239.0,1627938959468,0.09443289041519165
240.0,1627938959834,0.08978310227394104
241.0,1627938960248,0.09414404630661011
242.0,1627938960616,0.09127507358789444
243.0,1627938961023,0.09243942052125931
244.0,1627938961392,0.09136049449443817
245.0,1627938961791,0.09767130762338638
246.0,1627938962154,0.09811262041330338
247.0,1627938962552,0.0983075499534607
248.0,1627938962922,0.09433912485837936
249.0,1627938963329,0.08863786607980728
250.0,1627938963697,0.10150061547756195
251.0,1627938964102,0.09456554800271988
252.0,1627938964473,0.09375828504562378
253.0,1627938964877,0.09320425987243652
254.0,1627938965246,0.09335622936487198
255.0,1627938965646,0.09551530331373215
256.0,1627938966012,0.09978283196687698
257.0,1627938966416,0.08688685297966003
258.0,1627938966784,0.08895856142044067
259.0,1627938967182,0.09161059558391571
260.0,1627938967554,0.0934903547167778
261.0,1627938967959,0.08887597918510437
262.0,1627938968328,0.09941675513982773
263.0,1627938968735,0.09183473140001297
264.0,1627938969098,0.09981163591146469
265.0,1627938969497,0.09294335544109344
266.0,1627938969868,0.09306889772415161
267.0,1627938970280,0.0939415693283081
268.0,1627938970650,0.09259530156850815
269.0,1627938971056,0.09109688550233841
270.0,1627938971423,0.08959507197141647
271.0,1627938971832,0.09360333532094955
272.0,1627938972202,0.0964852124452591
273.0,1627938972609,0.09497825801372528
274.0,1627938972975,0.0935857743024826
275.0,1627938973383,0.0945524051785469
276.0,1627938973754,0.09386991709470749
277.0,1627938974158,0.0946817472577095
278.0,1627938974530,0.09657047688961029
279.0,1627938974937,0.08955035358667374
280.0,1627938975299,0.09610648453235626
281.0,1627938975704,0.09506901353597641
282.0,1627938976073,0.0982830822467804
283.0,1627938976480,0.09198562800884247
284.0,1627938976849,0.08965042978525162
285.0,1627938977254,0.09193764626979828
286.0,1627938977617,0.09528949111700058
287.0,1627938978022,0.09063979983329773
288.0,1627938978397,0.09868665784597397
289.0,1627938978804,0.09478963911533356
290.0,1627938979174,0.09107481688261032
291.0,1627938979571,0.08982047438621521
292.0,1627938979942,0.09092669188976288
293.0,1627938980344,0.09447447955608368
294.0,1627938980715,0.09186196327209473
295.0,1627938981137,0.09367963671684265
296.0,1627938981508,0.09391891956329346
297.0,1627938981915,0.09211388230323792
298.0,1627938982282,0.09356218576431274
299.0,1627938982693,0.09509597718715668
300.0,1627938983064,0.09861697256565094
301.0,1627938983474,0.0914354994893074
302.0,1627938983843,0.09633434563875198
303.0,1627938984252,0.09326144307851791
304.0,1627938984619,0.0977114737033844
305.0,1627938985030,0.09233560413122177
306.0,1627938985396,0.09074198454618454
307.0,1627938985799,0.09412235021591187
308.0,1627938986164,0.09192091226577759
309.0,1627938986572,0.09576781839132309
310.0,1627938986944,0.09303784370422363
311.0,1627938987349,0.09857255220413208
312.0,1627938987713,0.090407595038414
313.0,1627938988118,0.09709357470273972
314.0,1627938988489,0.0910615473985672
315.0,1627938988894,0.09849460422992706
316.0,1627938989265,0.09737544506788254
317.0,1627938989663,0.09068206697702408
318.0,1627938990033,0.09299085289239883
319.0,1627938990439,0.09078633785247803
320.0,1627938990806,0.09124699234962463
321.0,1627938991210,0.09315650165081024
322.0,1627938991583,0.094493567943573
323.0,1627938991987,0.09585431218147278
324.0,1627938992360,0.09113762527704239
325.0,1627938992769,0.09746754169464111
326.0,1627938993143,0.09022415429353714
327.0,1627938993555,0.09387821704149246
328.0,1627938993926,0.0930362269282341
329.0,1627938994333,0.09418985247612
330.0,1627938994706,0.09164652228355408
331.0,1627938995119,0.09421981126070023
332.0,1627938995494,0.09164788573980331
333.0,1627938995901,0.09733028709888458
334.0,1627938996273,0.09038857370615005
335.0,1627938996673,0.09762012958526611
336.0,1627938997042,0.10073845833539963
337.0,1627938997445,0.0912582278251648
338.0,1627938997815,0.09371275454759598
339.0,1627938998221,0.09604926407337189
340.0,1627938998597,0.09289339184761047
341.0,1627938999002,0.0943659245967865
342.0,1627938999365,0.09280411154031754
343.0,1627938999769,0.09036197513341904
344.0,1627939000140,0.09154452383518219
345.0,1627939000544,0.09356594830751419
346.0,1627939000916,0.09300994873046875
347.0,1627939001327,0.08792439103126526
348.0,1627939001697,0.09316754341125488
349.0,1627939002102,0.09344107657670975
350.0,1627939002468,0.0929555594921112
351.0,1627939002860,0.09572184085845947
352.0,1627939003215,0.0932399332523346
353.0,1627939003600,0.09132933616638184
354.0,1627939003954,0.09244246780872345
